YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,LaboratoryTests2,Commodity,Commodity_List,Species,Species_List,CountryOfDestination,Motivation,LaboratoryTests3,SampleDate,Results2,SampleCount,LaboratoryTestConclusion,ReleasedDate
2017,Q2,6,29,CN,GB,Grimsby-Immingham P,DK,DK,CN,China,GB,CVEDP,No,Human Consumption,10512.00,9120.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-07,2017,Q3,7,7,-,3047190,3047190,Gadus Morhua,Gadus Morhua,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Grimsby-Immingham P,DK,DK,CN,China,GB,CVEDP,No,Human Consumption,10500.00,9120.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-06,2017,Q3,7,6,-,3047190,3047190,Gadus Morhua,Gadus Morhua,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Grimsby-Immingham P,DK,DK,CN,China,GB,CVEDP,No,Human Consumption,10500.00,9120.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-07,2017,Q3,7,7,-,3054980,3054980,Gadus (Melanogrammus) Aeglefinus,Gadus (Melanogrammus) Aeglefinus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Grimsby-Immingham P,DK,DK,CN,China,GB,CVEDP,No,Human Consumption,10500.00,9120.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-06,2017,Q3,7,6,-,3054980,3054980,Gadus (Melanogrammus) Aeglefinus,Gadus (Melanogrammus) Aeglefinus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Southampton P,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,8102.10,5353.60,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-07-01,2017,Q3,7,1,-,230910,230910,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,DK,DK,CN,China,GB,CVEDP,No,Human Consumption,45800.00,37632.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-19,2017,Q3,7,19,-,3047500,3047500,Theragra Chalcogramma,Theragra Chalcogramma,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,DE,DE,CN,China,GB,CVEDP,No,Human Consumption,49000.00,46700.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-04,2017,Q3,7,4,-,3047500,3047500,Theragra Chalcogramma,Theragra Chalcogramma,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,DE,DE,CN,China,GB,CVEDP,No,Human Consumption,73500.00,70050.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-04,2017,Q3,7,4,-,3047500,3047500,Theragra Chalcogramma,Theragra Chalcogramma,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,IE,IE,CN,China,GB,CVEDP,No,Human Consumption,23700.00,22000.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-05,2017,Q3,7,5,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,IE,IE,CN,China,GB,CVEDP,No,Human Consumption,24800.00,23000.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-05,2017,Q3,7,5,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Grimsby-Immingham P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,25771.00,24518.90,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-13,2017,Q3,7,13,-,3047190,3047190,Gadus Morhua,Gadus Morhua,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,DK,DK,CN,China,GB,CVEDP,No,Human Consumption,7910.00,5686.42,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-21,2017,Q3,7,21,-,3047190,3047190,Gadus Morhua,Gadus Morhua,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,10758.00,9900.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-06,2017,Q3,7,6,-,3038990,3038990,Sciaenidae,Sciaenidae,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,165.00,100.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-06,2017,Q3,7,6,-,3061799,3061799,Acetes Spp,Acetes Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,602.00,420.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-06,2017,Q3,7,6,-,3061799,3061799,Acetes Spp,Acetes Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24220.00,23100.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-11,2017,Q3,7,11,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,TH,GB,Felixstowe P,DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,18361.80,17452.80,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,TH,GB,Felixstowe P,DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,20727.00,19740.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24220.00,23100.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,11824.00,11000.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-07-11,2017,Q3,7,11,-,51199,51199,Invertebrata,Invertebrata,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Grimsby-Immingham P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,24000.00,22800.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-11,2017,Q3,7,11,-,3047110,3047110,Gadus Macrocephalus,Gadus Macrocephalus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24166.38,23100.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-11,2017,Q3,7,11,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23896.38,22830.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20160.00,12732.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-09,2017,Q3,7,9,-,2103,2103,/,/,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,VN,GB,Felixstowe P,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,24000.00,20000.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-05,2017,Q3,7,5,-,16052900,16052900,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,VN,GB,Felixstowe P,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,24000.00,20000.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-03,2017,Q3,7,3,-,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,9554.00,8534.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-07-10,2017,Q3,7,10,-,51199,51199,Invertebrata,Invertebrata,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,PE,GB,Tilbury P,GB,GB,PE,Peru,GB,CVEDP,No,Other,24916.00,24800.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-07-03,2017,Q3,7,3,-,5101,5101,/,/,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,VN,GB,London Gateway,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,11532.00,9285.12,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,16052190,16052190,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,US,GB,Liverpool,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,18341.00,15168.38,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-03,2017,Q3,7,3,-,16041100,16041100,Oncorhynchus Nerka,Oncorhynchus Nerka,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,US,GB,Liverpool,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,18451.00,13536.43,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-04,2017,Q3,7,4,-,16041100,16041100,Oncorhynchus Nerka,Oncorhynchus Nerka,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,MA,GB,Liverpool,GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,21530.00,17280.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-03,2017,Q3,7,3,-,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,MA,GB,Liverpool,GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,21540.00,18360.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-03,2017,Q3,7,3,-,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,MA,GB,Liverpool,GB,GB,MA,Morocco,GB,CVEDP,No,Human Consumption,21570.00,17280.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-03,2017,Q3,7,3,-,16041319,16041319,Sardina Pilchardus,Sardina Pilchardus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,VN,GB,Felixstowe P,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,25080.00,22000.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-03,2017,Q3,7,3,-,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,VN,GB,Felixstowe P,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,25080.00,22000.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-04,2017,Q3,7,4,-,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,VN,GB,Felixstowe P,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,25080.00,22000.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-03,2017,Q3,7,3,-,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,21866.00,20746.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-03,2017,Q3,7,3,-,4090000,4090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q2,6,29,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,7220.00,4560.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-07-10,2017,Q3,7,10,-,51199,51199,Invertebrata,Invertebrata,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,327.00,8.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-07-03,2017,Q3,7,3,-,5111000,5111000,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,9786.00,9000.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-07,2017,Q3,7,7,-,190220,190220,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Technical Use,11423.10,10875.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,-,-,-,-,2017-07-04,2017,Q3,7,4,-,5100000,5100000,Ruminantia,Ruminantia,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Technical Use,17.00,1.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-07-03,2017,Q3,7,3,-,300190,300190,Ruminantia,Ruminantia,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,US,GB,Southampton P,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,7997.73,7201.66,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-06,2017,Q3,7,6,-,1905,190230|1905|2004,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,US,GB,Southampton P,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,7997.73,7201.66,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-06,2017,Q3,7,6,-,2004,190230|1905|2004,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,US,GB,Southampton P,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,7997.73,7201.66,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-06,2017,Q3,7,6,-,190230,190230|1905|2004,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,CN,GB,Southampton P,GB,GB,CN,China,GB,CVEDP,No,Technical Use,19254.00,19000.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-07-13,2017,Q3,7,13,-,50510,50510,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,NI,GB,Stansted,GB,GB,NI,Nicaragua,GB,CVEDP,No,Human Consumption,79.00,18.00,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,Not Acceptable,/,/,/,-,/,/,-,-,2. Destruction,1. Absence/Invalid Certificate,2017-07-03,2017,Q3,7,3,-,3061799,3061799,Litopenaeus Vannamei,Litopenaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,BD,GB,Felixstowe P,GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,22000.00,18000.00,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-08,2017,Q3,7,8,Yes,3061792,3061792,Penaeus Monodon,Penaeus Monodon,United Kingdom,Random,.DYES,2017-07-08,Satisfactory,1,Satisfactory,2017-07-14
2017,Q2,6,30,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,13321.58,11735.29,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-04,2017,Q3,7,4,-,190230,190230,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,BW,GB,London Gateway,GB,GB,BW,South Africa,GB,CVEDP,No,Human Consumption,23045.90,21908.40,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-04,2017,Q3,7,4,-,20230,20230,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,BW,GB,London Gateway,GB,GB,BW,South Africa,GB,CVEDP,No,Human Consumption,25009.55,23398.55,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-04,2017,Q3,7,4,-,20130,20130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,BR,GB,London Gateway,AT,AT,BR,Brazil,GB,CVEDP,No,Human Consumption,24802.20,24000.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-06,2017,Q3,7,6,-,2109939,2109939,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,CA,GB,Heathrow,GB,GB,CA,Canada,GB,CVEDP,No,Human Consumption,1000.00,840.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-01,2017,Q3,7,1,-,3063210,3063210,Homarus Spp,Homarus Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19635.84,17418.24,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19635.84,17418.24,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17854.20,16437.20,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19635.84,17418.24,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,15504.40,14342.40,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-07,2017,Q3,7,7,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17718.20,16921.80,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20937.60,20160.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-09,2017,Q3,7,9,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18018.00,16800.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-09,2017,Q3,7,9,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,15534.00,14400.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-07,2017,Q3,7,7,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19635.84,17418.24,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-17,2017,Q3,7,17,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1117.00,904.34,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-01,2017,Q3,7,1,-,3044990,03044990|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Obesus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1117.00,904.34,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-01,2017,Q3,7,1,-,3044990,03044990|03044990,Thunnus Obesus,Thunnus Albacares|Thunnus Obesus,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,14851.84,13140.48,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,22264.00,20240.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17965.60,15512.60,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-07-10,2017,Q3,7,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,CA,GB,Liverpool,GB,GB,CA,Canada,GB,CVEDP,No,Animal Feedingstuff,25666.77,24524.39,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-07-04,2017,Q3,7,4,-,230910,230910,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,6,30,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Technical Use,2079.00,1710.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-07-03,2017,Q3,7,3,-,4072100,4072100,Gallus Gallus,Gallus Gallus,United Kingdom,-,-,,-,-,-,
