YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,11,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Epinephelus Malabaricus,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Hemiramphus Brasiliensis,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,68.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Lates Calcarifer,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,18,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Leiognathus Spp,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,85.2,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Lethrinus Spp,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,20,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Lutjanus Spp,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,15,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Nemipterus Japonicus,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,41.8,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Otra Pesca,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,16.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Rastrelliger Kanagurta,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,131.2,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Scomberomorus Spp,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,30.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3028990,03028180|03028990|03044990|03063390|03063690|03074220,Sphyraena Spp,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,35,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3044990,03028180|03028990|03044990|03063390|03063690|03074220,Istiophorus Platypterus,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,10,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3044990,03028180|03028990|03044990|03063390|03063690|03074220,Stolephorus Spp,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,80,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3063390,03028180|03028990|03044990|03063390|03063690|03074220,Portunus Pelagicus,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,10.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3063690,03028180|03028990|03044990|03063390|03063690|03074220,Penaeus Indicus,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,11,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,898,34,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-11,2018,Q1,1,11,3074220,03028180|03028990|03044990|03063390|03063690|03074220,Loligo Spp,Carangidae|Caranx Spp|Chanos Chanos|Chirocentrus Dorab|Epinephelus Malabaricus|Hemiramphus Brasiliensis|Istiophorus Platypterus|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Nemipterus Japonicus|Otra Pesca|Penaeus Indicus|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,6.7,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3028180,03028180|03028990|03063390,Rhizoprionodon Acutus,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,18.5,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3028990,03028180|03028990|03063390,Carangidae,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,83.5,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3028990,03028180|03028990|03063390,Caranx Spp,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,19.6,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3028990,03028180|03028990|03063390,Lates Calcarifer,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,131,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3028990,03028180|03028990|03063390,Lethrinus Spp,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,565,25.5,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3028990,03028180|03028990|03063390,Otra Pesca,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,6.7,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3028990,03028180|03028990|03063390,Parastromateus Niger,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,40,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3028990,03028180|03028990|03063390,Rastrelliger Kanagurta,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,24.9,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3028990,03028180|03028990|03063390,Scomberomorus Spp,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,18,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,101.5,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-18,2018,Q1,1,18,3063390,03028180|03028990|03063390,Portunus Pelagicus,Carangidae|Caranx Spp|Lates Calcarifer|Lethrinus Spp|Otra Pesca|Parastromateus Niger|Portunus Pelagicus|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,35,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028180,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Rhizoprionodon Acutus,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,62.7,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028990,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Caranx Spp,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,11.6,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028990,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Eleutheronema Spp,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,2.3,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028990,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Epinephelus Malabaricus,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,8.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028990,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Lates Calcarifer,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,120,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028990,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Lethrinus Spp,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,9,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028990,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Lutjanus Spp,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,3.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028990,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Otra Pesca,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,13,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028990,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Pampus Argenteus,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
2018,Q1,1,25,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,0,1.5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-01-25,2018,Q1,1,25,3028990,03028180|03028990|03044800|03044990|03063390|03063690|03074210|03074220,Parastromateus Niger,Caranx Spp|Eleutheronema Spp|Epinephelus Malabaricus|Istiophorus Platypterus|Lates Calcarifer|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Penaeus Indicus|Penaeus Monodon|Portunus Pelagicus|Raja Spp|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Scomberomorus Spp|Sepia Spp|Sillago Sihama|Sphyraena Spp|Stolephorus Spp,-
