YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,LaboratoryTests2,Commodity,Commodity_List,Species,Species_List,CountryOfDestination,Motivation,LaboratoryTests3,SampleDate,Results2,SampleCount,LaboratoryTestConclusion,ReleasedDate
2017,Q1,1,6,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Technical Use,15554,15400,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-01-06,2017,Q1,1,6,-,15219099,15219099,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q1,1,6,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,24955,16100,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-17,2017,Q1,1,17,-,03074392,03074392,Illex Spp,Illex Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1187,849,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990,Eleutheronema Spp,Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1187,849,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990,Harpadon Nehereus,Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1187,849,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990,Lates Calcarifer,Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1187,849,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990,Leptomelanosoma Indicum,Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1187,849,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990,Lutjanus Spp,Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1187,849,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990,Otra Pesca,Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1187,849,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990,Pampus Argenteus,Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1187,849,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990,Parastromateus Niger,Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1187,849,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990,Scomberomorus Spp,Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Lutjanus Spp|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,610.5,529.44,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-08,2017,Q1,1,8,-,03044500,03044500|03044990,Xiphias Gladius,Thunnus Albacares|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,610.5,529.44,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-08,2017,Q1,1,8,-,03044990,03044500|03044990,Thunnus Albacares,Thunnus Albacares|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,14.85,5.5,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-07,2017,Q1,1,7,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21.2,8.1,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-07,2017,Q1,1,7,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,15.35,6,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-07,2017,Q1,1,7,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,13.43,3.68,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-07,2017,Q1,1,7,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,UG,GB,Heathrow,/,/,UG,Uganda,/,CVEDP,No,-,227,227,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,-,-,-,-,2017-01-07,2017,Q1,1,7,-,97050000,97050000,Bovidae,Bovidae,-,-,-,,-,-,-,
2017,Q1,1,7,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,1100,720,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-08,2017,Q1,1,8,-,03063210,03063210,Homarus Spp,Homarus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,925,784,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-07,2017,Q1,1,7,-,03028990,03028990|03044500|03044990|03044990,Otra Pesca,Lutjanus Spp|Otra Pesca|Thunnus Albacares|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,925,784,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-07,2017,Q1,1,7,-,03044500,03028990|03044500|03044990|03044990,Xiphias Gladius,Lutjanus Spp|Otra Pesca|Thunnus Albacares|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,925,784,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-07,2017,Q1,1,7,-,03044990,03028990|03044500|03044990|03044990,Lutjanus Spp,Lutjanus Spp|Otra Pesca|Thunnus Albacares|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,925,784,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-07,2017,Q1,1,7,-,03044990,03028990|03044500|03044990|03044990,Thunnus Albacares,Lutjanus Spp|Otra Pesca|Thunnus Albacares|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,800,508.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028590,03028590|03028990|03028990|03028990|03028990,Pagrus Caeruleostictus,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Fulgens|Lutjanus Goreensis|Pagrus Caeruleostictus,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,800,508.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028590|03028990|03028990|03028990|03028990,Acanthurus Monroviae,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Fulgens|Lutjanus Goreensis|Pagrus Caeruleostictus,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,800,508.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028590|03028990|03028990|03028990|03028990,Cephalopholis Taeniops,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Fulgens|Lutjanus Goreensis|Pagrus Caeruleostictus,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,800,508.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028590|03028990|03028990|03028990|03028990,Lutjanus Fulgens,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Fulgens|Lutjanus Goreensis|Pagrus Caeruleostictus,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,800,508.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028590|03028990|03028990|03028990|03028990,Lutjanus Goreensis,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Fulgens|Lutjanus Goreensis|Pagrus Caeruleostictus,United Kingdom,-,-,,-,-,-,
2017,Q1,1,7,MV,GB,Gatwick,US,US,MV,Maldives,/,CVEDP,No,-,174.92,144.92,/,GB,satisfactory,satisfactory,notdone,No,-,-,Acceptable,GBLHR4,/,/,United States,Heathrow,GBLHR4,-,-,-,-,2017-01-08,2017,Q1,1,8,-,03044990,03044990,Thunnus Albacares,Thunnus Albacares,-,-,-,,-,-,-,
2017,Q1,1,7,MV,GB,Gatwick,US,US,MV,Maldives,US,CVEDP,No,-,140,111.55,/,GB,satisfactory,satisfactory,notdone,No,-,-,Acceptable,GBLHR4,/,/,United States,Heathrow,GBLHR4,-,-,-,-,2017-01-08,2017,Q1,1,8,-,03044990,03044990,Thunnus Albacares,Thunnus Albacares,United States,-,-,,-,-,-,
2017,Q1,1,7,MV,GB,Gatwick,US,US,MV,Maldives,/,CVEDP,No,-,219,175.56,/,GB,satisfactory,satisfactory,notdone,No,-,-,Acceptable,GBLHR4,/,/,United States,Heathrow,GBLHR4,-,-,-,-,2017-01-08,2017,Q1,1,8,-,03044990,03044990,Thunnus Albacares,Thunnus Albacares,-,-,-,,-,-,-,
2017,Q1,1,7,AR,GB,Heathrow,/,/,AR,Argentina,/,CVEDP,No,-,5525.61,4820.42,/,/,satisfactory,notdone,notdone,No,-,-,Acceptable,/,/,/,-,/,/,-,-,-,-,2017-01-07,2017,Q1,1,7,-,00020130,00020130,Bos Taurus,Bos Taurus,-,-,-,,-,-,-,
2017,Q1,1,7,NZ,GB,Heathrow,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,645,257.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-07,2017,Q1,1,7,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1333,1134.08,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-08,2017,Q1,1,8,-,00030232,030232|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,LK,GB,Heathrow,GB,GB,LK,Sri Lanka,GB,CVEDP,No,Human Consumption,1333,1134.08,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-08,2017,Q1,1,8,-,03044990,030232|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Technical Use,434,434,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-01-09,2017,Q1,1,9,-,04079010,04079010,Gallus Gallus,Gallus Gallus,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,972.27,822.4,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,00030232,030232|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,972.27,822.4,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03044990,030232|03044990,Thunnus Albacares,Thunnus Albacares|Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,MV,GB,Heathrow,GB,GB,MV,Maldives,GB,CVEDP,No,Human Consumption,985.06,851.93,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03044990,03044990,Thunnus Albacares,Thunnus Albacares,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,US,GB,Heathrow,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,1400,960,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03063210,03063210,Homarus Spp,Homarus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Caranx Spp,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Cephalopholis Sonnerati,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Epinephelus Spp,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Nemipterus Spp,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Otra Pesca,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Pampus Argenteus,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Scomberomorus Spp,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Selaroides Spp,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Stolephorus Spp,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,910,530,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03063390,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390,Portunus Pelagicus,Caranx Spp|Cephalopholis Sonnerati|Epinephelus Spp|Nemipterus Spp|Otra Pesca|Pampus Argenteus|Portunus Pelagicus|Scomberomorus Spp|Selaroides Spp|Stolephorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,760,610,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03069590,Chirocentrus Spp,Acetes Spp|Chirocentrus Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,760,610,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03069590,Eleutheronema Spp,Acetes Spp|Chirocentrus Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,760,610,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03069590,Harpadon Nehereus,Acetes Spp|Chirocentrus Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger,United Kingdom,-,-,,-,-,-,
2017,Q1,1,8,IN,GB,Manchester,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,760,610,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-01-09,2017,Q1,1,9,-,03028990,03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03069590,Leptomelanosoma Indicum,Acetes Spp|Chirocentrus Spp|Eleutheronema Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Lutjanus Spp|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger,United Kingdom,-,-,,-,-,-,
