YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,LaboratoryTests2,Commodity,Commodity_List,Species,Species_List,CountryOfDestination,Motivation,LaboratoryTests3,SampleDate,Results2,SampleCount,LaboratoryTestConclusion,ReleasedDate
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028180,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Otra Pesca,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Carangidae,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Caranx Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Chirocentrus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Epinephelus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Gerres Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Hemiramphus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Leiognathus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Lethrinus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Lutjanus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Mugil Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Nemipterus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Otra Pesca,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Rastrelliger Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Scomberomorus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Sphyraena Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3028990,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Stolephorus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3063390,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Portunus Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,IN,GB,Heathrow,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,1245.00,1010.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-03,2017,Q3,8,3,-,3074220,03024330|03024700|03024990|03028180|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03028990|03063390|03074220,Loligo Spp,Carangidae|Caranx Spp|Chirocentrus Spp|Epinephelus Spp|Gerres Spp|Hemiramphus Spp|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Spp|Nemipterus Spp|Otra Pesca|Otra Pesca|Pampus Spp|Portunus Spp|Rastrelliger Spp|Sardinella Spp|Scomberomorus Spp|Sphyraena Spp|Stolephorus Spp|Xiphias Gladius,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,US,GB,Liverpool,GB,GB,US,United States,GB,CVEDP,No,Animal Feedingstuff,1892.12,1824.03,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-08-10,2017,Q3,8,10,-,230990,230990,-,,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,London Gateway,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18499.36,17001.60,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-11,2017,Q3,8,11,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,London Gateway,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16189.86,13078.08,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-10,2017,Q3,8,10,-,160232,160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,AU,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Technical Use,16800.00,15360.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-08-07,2017,Q3,8,7,-,15050090,15050090,-,,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,4962.22,4544.33,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-24,2017,Q3,8,24,-,20130,20130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,7595.69,6939.89,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-24,2017,Q3,8,24,-,20130,20130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,6276.22,5772.97,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-23,2017,Q3,8,23,-,20130,20130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,5363.99,4950.36,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-23,2017,Q3,8,23,-,20130,20130,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17340.00,13056.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-12,2017,Q3,8,12,-,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17340.00,13056.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-12,2017,Q3,8,12,-,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17340.00,13056.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-12,2017,Q3,8,12,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19950.00,15321.60,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-12,2017,Q3,8,12,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17760.00,11520.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-13,2017,Q3,8,13,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17760.00,11520.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-12,2017,Q3,8,12,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17340.00,13056.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-12,2017,Q3,8,12,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17340.00,13056.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-12,2017,Q3,8,12,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17340.00,13056.00,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-13,2017,Q3,8,13,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20420.00,15375.36,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-12,2017,Q3,8,12,-,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,US,GB,Liverpool,GB,GB,US,United States,GB,CVEDP,No,Human Consumption,4496.50,4164.52,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-04,2017,Q3,8,4,-,21069092,21069092|21069092|21069092,Pesca,Pesca|Pesca|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,VN,GB,Felixstowe P,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,23200.00,15000.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-09,2017,Q3,8,9,-,16052900,16052900,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,VN,GB,Felixstowe P,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,23200.00,15000.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-08-07,2017,Q3,8,7,-,16052900,16052900,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,HK,GB,Felixstowe P,GB,GB,CN,Hong Kong,GB,CVEDP,No,Other,40.00,28.00,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-08-03,2017,Q3,8,3,-,5119190,5119190,Crustacea,Crustacea,United Kingdom,-,-,,-,-,-,
2017,Q3,8,3,CA,GB,Stansted,GB,GB,CA,Canada,GB,CVEDP,No,Human Consumption,1.00,0.75,/,/,Not satisfactory,Satisfactory,Not Done,No,-,-,Not Acceptable,/,/,/,-,/,/,-,-,2. Destruction,1. Absence/Invalid Certificate,2017-08-03,2017,Q3,8,3,-,21069098,21069098,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
