YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2019,Q1,1,14,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,14189,13592,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-14,2019,Q1,1,14,2044390,2044390,Ovis Aries,Ovis Aries,-
2018,Q4,12,19,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4345,4098,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-19,2018,Q4,12,19,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,19,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4381,4138,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-19,2018,Q4,12,19,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,19,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4293,4038,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-19,2018,Q4,12,19,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,20,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4287,4034,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-20,2018,Q4,12,20,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,21,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4292,4038,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,20,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4409,4156,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-20,2018,Q4,12,20,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,21,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4103,3849,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,22,NZ,GB,"Southampton, P",GB,GB,SG,SG,GB,CVEDP,No,Human Consumption,17273,16703,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-22,2018,Q4,12,22,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,20,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4423,4169,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-20,2018,Q4,12,20,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,20,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,2032,1913,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-20,2018,Q4,12,20,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,21,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,3466,3264,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,21,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4316,4062,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,21,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4285,4032,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,21,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4377,4123,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,21,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4413,4160,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-21,2018,Q4,12,21,2042250,2042250,Ovis Aries,Ovis Aries,-
2019,Q1,1,12,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,20045,19584,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,2069099,2069099,Ovis Aries,Ovis Aries,-
2019,Q1,1,12,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,16362,15807,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-12,2019,Q1,1,12,2044210,2044210,Ovis Aries,Ovis Aries,-
2018,Q4,12,27,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4248,3965,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-27,2018,Q4,12,27,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,30,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,3531,3276,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-30,2018,Q4,12,30,2042300,2042300,Ovis Aries,Ovis Aries,-
2018,Q4,12,30,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4328,4088,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-30,2018,Q4,12,30,2042300,2042300,Ovis Aries,Ovis Aries,-
2018,Q4,12,30,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4314,4075,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-30,2018,Q4,12,30,2042300,2042300,Ovis Aries,Ovis Aries,-
2018,Q4,12,30,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4322,4086,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-30,2018,Q4,12,30,2042300,2042300,Ovis Aries,Ovis Aries,-
2018,Q4,12,30,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,3897,3655,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-30,2018,Q4,12,30,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,30,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4047,3797,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-30,2018,Q4,12,30,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,30,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,4360,4071,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-30,2018,Q4,12,30,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q4,12,30,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,3820,3564,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-30,2018,Q4,12,30,2042300,2042300,Ovis Aries,Ovis Aries,-
2018,Q4,12,11,PH,GB,"Southampton, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,21206,16843,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-11,2018,Q4,12,11,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,14,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,20515,15775,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,14,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,20515,15775,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,17,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,20515,15775,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,14,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,20515,15775,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,14,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,20515,15775,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,17,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,20515,15775,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,17,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,20515,15775,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-17,2018,Q4,12,17,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,14,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,20515,15775,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-14,2018,Q4,12,14,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2019,Q1,1,4,PH,GB,Liverpool,GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,76360,61440,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-04,2019,Q1,1,4,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2019,Q1,1,4,PH,GB,Liverpool,GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,40320,31968,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-04,2019,Q1,1,4,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,23,PH,GB,"Felixstowe, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,19185,14400,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-23,2018,Q4,12,23,16042070,16042070,Thunnus Obesus,Thunnus Obesus,-
2019,Q1,1,8,PH,GB,Liverpool,GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,6,5,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-08,2019,Q1,1,8,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2019,Q1,1,14,PH,GB,Liverpool,GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,17526,13920,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-14,2019,Q1,1,14,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2019,Q1,1,4,PH,GB,"Southampton, P",GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,21206,16843,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-04,2019,Q1,1,4,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2019,Q1,1,8,PH,GB,Liverpool,GB,GB,PH,PH,GB,CVEDP,No,Human Consumption,76360,61440,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2019-01-08,2019,Q1,1,8,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,-
2018,Q4,12,29,IN,GB,"Felixstowe, P",DK,DK,IN,IN,GB,CVEDP,No,Human Consumption,21402,15120,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-29,2018,Q4,12,29,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,-
2018,Q4,12,29,IN,GB,"Felixstowe, P",DK,DK,IN,IN,GB,CVEDP,No,Human Consumption,21402,15660,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-29,2018,Q4,12,29,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Eleutheronema Spp,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Harpadon Nehereus,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,1200,915,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Lates Calcarifer,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Leptomelanosoma Indicum,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Mugil Cephalus,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Otra Pesca,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Pampus Argenteus,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Pampus Spp,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Parastromateus Niger,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Pristipomoides Spp,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3028990,03028990|03063690,Scomberomorus Commerson,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3063690,03028990|03063690,Acetes Spp,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,2,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-02,2018,Q4,12,2,3063690,03028990|03063690,Penaeus Monodon,Acetes Spp|Eleutheronema Spp|Harpadon Nehereus|Lates Calcarifer|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Pampus Spp|Parastromateus Niger|Penaeus Monodon|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,3,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,3028990,03028990|03063690,Eleutheronema Spp,Acetes Spp|Eleutheronema Spp|Epinephelus Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,3,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,3028990,03028990|03063690,Epinephelus Spp,Acetes Spp|Eleutheronema Spp|Epinephelus Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,3,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,3028990,03028990|03063690,Harpadon Nehereus,Acetes Spp|Eleutheronema Spp|Epinephelus Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,3,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,3028990,03028990|03063690,Leptomelanosoma Indicum,Acetes Spp|Eleutheronema Spp|Epinephelus Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,3,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,3028990,03028990|03063690,Mugil Cephalus,Acetes Spp|Eleutheronema Spp|Epinephelus Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,3,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,3028990,03028990|03063690,Otra Pesca,Acetes Spp|Eleutheronema Spp|Epinephelus Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,3,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,3028990,03028990|03063690,Pampus Argenteus,Acetes Spp|Eleutheronema Spp|Epinephelus Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Pristipomoides Spp|Scomberomorus Commerson,-
2018,Q4,12,3,IN,GB,Manchester,GB,GB,IN,IN,GB,CVEDP,No,Human Consumption,0,0,/,/,/,/,Not Satisfactory,Yes,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-12-03,2018,Q4,12,3,3028990,03028990|03063690,Parastromateus Niger,Acetes Spp|Eleutheronema Spp|Epinephelus Spp|Harpadon Nehereus|Leptomelanosoma Indicum|Mugil Cephalus|Otra Pesca|Pampus Argenteus|Parastromateus Niger|Pristipomoides Spp|Scomberomorus Commerson,-
