YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q3,8,30,LK,GB,Heathrow,GB,GB,LK,LK,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-31,2018,Q3,8,31,3063690,030239|03024330|03024600|03028180|03028590|03028990|03063390|03063690|03074220,Penaeus Monodon,Acanthopagrus Spp|Acanthurus Monroviae|Amblygaster Spp|Arius Spp|Carangidae|Caranx Spp|Chanos Chanos|Eleutheronema Spp|Euthynnus Spp|Hemiramphus Brasiliensis|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Cephalus|Nemipterus Japonicus|Otra Pesca|Parupeneus Indicus|Penaeus Monodon|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Sardinella Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sphyraena Spp|Strongylura Leiura,-
2018,Q3,8,30,LK,GB,Heathrow,GB,GB,LK,LK,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-31,2018,Q3,8,31,3074220,030239|03024330|03024600|03028180|03028590|03028990|03063390|03063690|03074220,Loligo Spp,Acanthopagrus Spp|Acanthurus Monroviae|Amblygaster Spp|Arius Spp|Carangidae|Caranx Spp|Chanos Chanos|Eleutheronema Spp|Euthynnus Spp|Hemiramphus Brasiliensis|Lates Calcarifer|Leiognathus Spp|Lethrinus Spp|Loligo Spp|Lutjanus Spp|Mugil Cephalus|Nemipterus Japonicus|Otra Pesca|Parupeneus Indicus|Penaeus Monodon|Portunus Pelagicus|Rachycentron Canadum|Rastrelliger Kanagurta|Rhizoprionodon Acutus|Sardinella Spp|Scomberomorus Commerson|Selaroides Leptolepis|Sphyraena Spp|Strongylura Leiura,-
2018,Q2,6,26,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,16694,15906,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2044250,02044250|02044290|02069099,Ovis Aries,Ovis Aries,-
2018,Q2,6,26,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2044290,02044250|02044290|02069099,Ovis Aries,Ovis Aries,-
2018,Q2,6,26,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2069099,02044250|02044290|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,7,25,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12698,12006,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-02,2018,Q3,8,2,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q3,7,25,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-02,2018,Q3,8,2,2044250,02044250|02044290,Ovis Aries,Ovis Aries,-
2018,Q3,7,25,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12544,11913,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-02,2018,Q3,8,2,2044290,02044250|02044290,Ovis Aries,Ovis Aries,-
2018,Q3,7,25,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,2042210,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,7,25,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,2042250,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,7,25,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,2042290,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,7,25,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,8067,7555,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,2042300,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,7,25,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,22763,21973,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,5,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,2044310,02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,5,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,16604,16176,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-05,2018,Q3,8,5,2069099,02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,7,25,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,16695,15840,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-04,2018,Q3,8,4,2069099,2069099,Ovis Aries,Ovis Aries,-
2018,Q3,7,26,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-13,2018,Q3,8,13,2042210,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,7,26,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-13,2018,Q3,8,13,2042250,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,7,26,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,7601,7140,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-13,2018,Q3,8,13,2042290,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,7,26,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-13,2018,Q3,8,13,2042300,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,7,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,22792,21991,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-10,2018,Q3,8,10,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,7,26,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12940,12493,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,7,26,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,16877,15994,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2069099,2069099,Ovis Aries,Ovis Aries,-
2018,Q3,7,26,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12929,12493,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-15,2018,Q3,8,15,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,7,26,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12942,12495,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-15,2018,Q3,8,15,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,7,26,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13416,13001,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-15,2018,Q3,8,15,2044290,2044290,Ovis Aries,Ovis Aries,-
2018,Q3,7,27,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12293,11821,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-02,2018,Q3,8,2,2044250,02044250|02044290,Ovis Aries,Ovis Aries,-
2018,Q3,7,27,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-02,2018,Q3,8,2,2044290,02044250|02044290,Ovis Aries,Ovis Aries,-
2018,Q2,6,26,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13927,13499,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-01,2018,Q3,8,1,2044290,2044290,Ovis Aries,Ovis Aries,-
2018,Q3,8,8,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,IE,CVEDP,No,Human Consumption,13464,12977,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-15,2018,Q3,8,15,2044290,2044290,Ovis Aries,Ovis Aries,-
2018,Q3,8,9,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12038,11374,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-16,2018,Q3,8,16,2042250,2042250,Ovis Aries,Ovis Aries,-
2018,Q3,8,9,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12395,11789,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-11,2018,Q3,8,11,2044250,02044250|02044290|02044310,Ovis Aries,Ovis Aries,-
2018,Q3,8,9,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-11,2018,Q3,8,11,2044290,02044250|02044290|02044310,Ovis Aries,Ovis Aries,-
2018,Q3,8,9,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-11,2018,Q3,8,11,2044310,02044250|02044290|02044310,Ovis Aries,Ovis Aries,-
2018,Q3,8,10,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,11953,11388,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-11,2018,Q3,8,11,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12427,11995,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,8117,7630,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2042210,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2042250,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2042290,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-17,2018,Q3,8,17,2042300,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,8394,7881,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2042210,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2042250,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2042290,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2042300,02042210|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,14230,13711,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-22,2018,Q3,8,22,2044290,2044290,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,23005,21988,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13319,12781,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12941,12503,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,22795,22004,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,22792,22005,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13151,12697,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-20,2018,Q3,8,20,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13635,13215,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-20,2018,Q3,8,20,2044290,2044290,Ovis Aries,Ovis Aries,-
2018,Q3,8,14,NZ,GB,"Southampton, P",GB,GB,NZ,NZ,IE,CVEDP,No,Human Consumption,12600,12210,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-20,2018,Q3,8,20,2044290,2044290,Ovis Aries,Ovis Aries,-
2018,Q3,8,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-20,2018,Q3,8,20,2044250,02044250|02044290,Ovis Aries,Ovis Aries,-
2018,Q3,8,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,12475,11937,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-20,2018,Q3,8,20,2044290,02044250|02044290,Ovis Aries,Ovis Aries,-
2018,Q3,8,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-20,2018,Q3,8,20,2044250,02044250|02044290|02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-20,2018,Q3,8,20,2044290,02044250|02044290|02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-20,2018,Q3,8,20,2044310,02044250|02044290|02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,17,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,11391,10996,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-20,2018,Q3,8,20,2069099,02044250|02044290|02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2044310,02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,20,NZ,GB,"Felixstowe, P",GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,16414,15984,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-26,2018,Q3,8,26,2069099,02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,20,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-29,2018,Q3,8,29,2044250,02044250|02044290|02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,20,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,11354,10961,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-29,2018,Q3,8,29,2044290,02044250|02044290|02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,20,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-29,2018,Q3,8,29,2044310,02044250|02044290|02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,20,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-29,2018,Q3,8,29,2069099,02044250|02044290|02044310|02069099,Ovis Aries,Ovis Aries,-
2018,Q3,8,20,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,11905,11344,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-29,2018,Q3,8,29,2044250,2044250,Ovis Aries,Ovis Aries,-
2018,Q3,8,20,NZ,GB,London Gateway,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,13396,12985,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-30,2018,Q3,8,30,2044290,2044290,Ovis Aries,Ovis Aries,-
2018,Q3,8,22,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,1276,1200,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-24,2018,Q3,8,24,2042230,02042230|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,22,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-24,2018,Q3,8,24,2042250,02042230|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,22,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-24,2018,Q3,8,24,2042290,02042230|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,22,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-24,2018,Q3,8,24,2042300,02042230|02042250|02042290|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,29,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-30,2018,Q3,8,30,2042210,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,29,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-30,2018,Q3,8,30,2042230,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,29,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,1142,1077,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-30,2018,Q3,8,30,2042250,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,29,NZ,GB,Heathrow,GB,GB,NZ,NZ,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-30,2018,Q3,8,30,2042300,02042210|02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q3,8,9,VN,GB,"Felixstowe, P",GB,GB,VN,VN,GB,CVEDP,No,Human Consumption,27500,18160,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-08-15,2018,Q3,8,15,3046200,3046200,Pangasius Hypophthalmus,Pangasius Hypophthalmus,-
