YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,LaboratoryTests2,Commodity,Commodity_List,Species,Species_List,CountryOfDestination,Motivation,LaboratoryTests3,SampleDate,Results2,SampleCount,LaboratoryTestConclusion,ReleasedDate
2017,Q1,2,20,MM,GB,Felixstowe P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23413,21235,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,03032500,03032500|03032500|03032500|03038910|03038910|03048910,Catla Catla,Catla Catla|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Sperata Aor|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,MM,GB,Felixstowe P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23413,21235,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,03032500,03032500|03032500|03032500|03038910|03038910|03048910,Cirrhinus Cirrhosus,Catla Catla|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Sperata Aor|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,MM,GB,Felixstowe P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23413,21235,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,03032500,03032500|03032500|03032500|03038910|03038910|03048910,Labeo Rohita,Catla Catla|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Sperata Aor|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,MM,GB,Felixstowe P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23413,21235,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,03038910,03032500|03032500|03032500|03038910|03038910|03048910,Sperata Aor,Catla Catla|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Sperata Aor|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,MM,GB,Felixstowe P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23413,21235,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,03038910,03032500|03032500|03032500|03038910|03038910|03048910,Wallago Attu,Catla Catla|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Sperata Aor|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,MM,GB,Felixstowe P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23413,21235,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,03048910,03032500|03032500|03032500|03038910|03038910|03048910,Chitala Chitala,Catla Catla|Chitala Chitala|Cirrhinus Cirrhosus|Labeo Rohita|Sperata Aor|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21840,20300,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-08,2017,Q1,3,8,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21840,20300,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-08,2017,Q1,3,8,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21840,20300,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-08,2017,Q1,3,8,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21840,20300,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-08,2017,Q1,3,8,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21840,20300,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-08,2017,Q1,3,8,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21840,20300,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-08,2017,Q1,3,8,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21840,20300,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-08,2017,Q1,3,8,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,AU,GB,Southampton P,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,20840.98,19996.62,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-16,2017,Q1,3,16,-,02042250,02042250,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,GH,GB,Heathrow,GB,GB,GH,Ghana,GB,CVEDP,No,Human Consumption,358,338,/,/,satisfactory,satisfactory,satisfactory,Yes,Re-enforced,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-02,2017,Q1,3,2,Yes,03054980,03054980|03055985,Lates Spp,Lates Spp|Tilapia Spp,United Kingdom,Re-enforced,Benzo-a-pyrene,2017-02-22,Satisfactory,3,Satisfactory,2017-03-02
2017,Q1,2,20,GH,GB,Heathrow,GB,GB,GH,Ghana,GB,CVEDP,No,Human Consumption,358,338,/,/,satisfactory,satisfactory,satisfactory,Yes,Re-enforced,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-02,2017,Q1,3,2,Yes,03055985,03054980|03055985,Tilapia Spp,Lates Spp|Tilapia Spp,United Kingdom,Re-enforced,Benzo-a-pyrene,2017-02-22,Satisfactory,3,Satisfactory,2017-03-02
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,5500,5000,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-04,2017,Q1,3,4,-,16055400,16055400,Loligo Spp,Loligo Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,11628,8928,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-11,2017,Q1,3,11,Yes,03061792,03061792|16052900,Penaeus Vannamei,Penaeus Vannamei|Penaeus Vannamei,United Kingdom,Suspicion,Chloramphenicol,2017-03-04,<0.15 ?g/kg,1,Satisfactory,2017-03-10
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,11628,8928,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-11,2017,Q1,3,11,Yes,03061792,03061792|16052900,Penaeus Vannamei,Penaeus Vannamei|Penaeus Vannamei,United Kingdom,Suspicion,Nitrofurans,2017-03-04,<0.5 ?g/kg,1,Satisfactory,2017-03-10
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,11628,8928,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-11,2017,Q1,3,11,Yes,03061792,03061792|16052900,Penaeus Vannamei,Penaeus Vannamei|Penaeus Vannamei,United Kingdom,Suspicion,Tetracyclines,2017-03-04,<50 ?g/kg,1,Satisfactory,2017-03-10
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,11628,8928,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-11,2017,Q1,3,11,Yes,16052900,03061792|16052900,Penaeus Vannamei,Penaeus Vannamei|Penaeus Vannamei,United Kingdom,Suspicion,Chloramphenicol,2017-03-04,<0.15 ?g/kg,1,Satisfactory,2017-03-10
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,11628,8928,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-11,2017,Q1,3,11,Yes,16052900,03061792|16052900,Penaeus Vannamei,Penaeus Vannamei|Penaeus Vannamei,United Kingdom,Suspicion,Nitrofurans,2017-03-04,<0.5 ?g/kg,1,Satisfactory,2017-03-10
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,11628,8928,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-11,2017,Q1,3,11,Yes,16052900,03061792|16052900,Penaeus Vannamei,Penaeus Vannamei|Penaeus Vannamei,United Kingdom,Suspicion,Tetracyclines,2017-03-04,<50 ?g/kg,1,Satisfactory,2017-03-10
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,19800,8910,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-07,2017,Q1,3,7,Yes,03061792,03061792,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,Suspicion,Chloramphenicol,2017-02-27,<0.15 ?g/kg,1,Satisfactory,2017-03-02
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,19800,8910,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-07,2017,Q1,3,7,Yes,03061792,03061792,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,Suspicion,Nitrofurans,2017-02-27,<0.15 ?g/kg,1,Satisfactory,2017-03-02
2017,Q1,2,20,IN,GB,Felixstowe P,GB,GB,IN,India,GB,CVEDP,No,Human Consumption,19800,8910,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-07,2017,Q1,3,7,Yes,03061792,03061792,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,Suspicion,Tetracyclines,2017-02-27,<50 ?g/kg,1,Satisfactory,2017-03-02
2017,Q1,2,20,BR,GB,London Gateway,IE,IE,BR,Brazil,GB,CVEDP,No,Human Consumption,26471.82,25005,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-03,2017,Q1,3,3,-,02109939,02109939,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,BR,GB,London Gateway,IE,IE,BR,Brazil,GB,CVEDP,No,Human Consumption,26471.82,25005,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-09,2017,Q1,3,9,-,02109939,02109939,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21195.52,18522.88,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17340,13056,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-05,2017,Q1,3,5,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17340,13056,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-06,2017,Q1,3,6,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,13973,9936,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-06,2017,Q1,3,6,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,13973,9936,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-05,2017,Q1,3,5,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,13973,9936,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-06,2017,Q1,3,6,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,13973,9936,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-06,2017,Q1,3,6,-,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19950,15322,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-05,2017,Q1,3,5,-,16041421,16041421,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,17760,11520,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-06,2017,Q1,3,6,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13511.12,11766.72,/,/,satisfactory,satisfactory,satisfactory,Yes,Random,Not Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,Yes,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,Random,Authenticity test,2017-03-01,Addition of sugars from C4 plants (cane or maize),1,Not Satisfactory,2017-03-23
2017,Q1,2,20,CN,GB,Grimsby-Immingham P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,11400,10837,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,03047500,03047500,Theragra Chalcogramma,Theragra Chalcogramma,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,16643.34,15850.8,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-21,2017,Q1,3,21,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,AR,GB,London Gateway,GB,GB,AR,Argentina,GB,CVEDP,No,Human Consumption,20800,20000,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-14,2017,Q1,3,14,-,00350300,00350300,-,,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,AR,GB,London Gateway,GB,GB,AR,Argentina,GB,CVEDP,No,Human Consumption,4.4,4,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-14,2017,Q1,3,14,-,00350300,00350300,-,,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,AR,GB,London Gateway,GB,GB,AR,Argentina,GB,CVEDP,No,Human Consumption,20800,20000,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-10,2017,Q1,3,10,-,00350300,00350300,-,,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,ID,GB,Felixstowe P,GB,GB,ID,Indonesia,GB,CVEDP,No,Human Consumption,19520,15360,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-06,2017,Q1,3,6,-,16041428,16041428,Katsuwonus (Euthynnus) Pelamis,Katsuwonus (Euthynnus) Pelamis,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,ID,GB,Felixstowe P,GB,GB,ID,Indonesia,GB,CVEDP,No,Human Consumption,9003.3,7650,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-20,2017,Q1,3,20,-,03048990,03048990,Parupeneus Heptacanthus,Parupeneus Heptacanthus,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,ID,GB,Felixstowe P,GB,GB,ID,Indonesia,GB,CVEDP,No,Human Consumption,23154,11220,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,16052900,16052900,Metapenaeus Monoceros,Metapenaeus Monoceros,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,CN,GB,Felixstowe P,DE,DE,CN,China,GB,CVEDP,No,Human Consumption,19200,17428.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-03,2017,Q1,3,3,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,US,GB,Liverpool,GB,GB,US,United States,GB,CVEDP,No,Technical Use,4704,4200,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,-,-,-,-,2017-03-02,2017,Q1,3,2,-,15050090,15050090,-,,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,25466,24570,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-01,2017,Q1,3,1,-,02109939,02109939,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,KR,GB,Southampton P,GB,GB,KR,Korea Republic Of,GB,CVEDP,No,Human Consumption,1570,1403,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-07,2017,Q1,3,7,-,16042090,16042090,Theragra Chalcogramma,Theragra Chalcogramma,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,KR,GB,Southampton P,GB,GB,KR,Korea Republic Of,GB,CVEDP,No,Human Consumption,92,72,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-07,2017,Q1,3,7,-,16055400,16055400,Todarodes Pacificus,Todarodes Pacificus,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,17116.3,16588,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-04,2017,Q1,3,4,-,02044290,02044290|02069099|02069099,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,17116.3,16588,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-04,2017,Q1,3,4,-,02069099,02044290|02069099|02069099,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,1648.36,1594.94,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-04,2017,Q1,3,4,-,00020890,020890|020890,Cervus - Rucervus Spp,Cervus - Rucervus Spp|Cervus - Rucervus Spp,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13517.96,13017.5,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-04,2017,Q1,3,4,-,02044250,02044250|02044250|02044250|02044250,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,14347.54,13844.44,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-04,2017,Q1,3,4,-,02044250,02044250|02044250|02044250|02044250|02044250,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13821.4,13304.44,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-04,2017,Q1,3,4,-,02044250,02044250|02044250|02044250|02044250|02044250|02044250|02044250|02044250,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,NZ,GB,Felixstowe P,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13606.58,13103.82,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-04,2017,Q1,3,4,-,02044250,02044250|02044250|02044250|02044250,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,9738.81,7627,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-03-27,2017,Q1,3,27,-,00230910,230910|230910,Aves,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,TH,GB,Liverpool,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,9738.81,7627,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-03-27,2017,Q1,3,27,-,00230910,230910|230910,Pesca,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,AU,GB,London Gateway,NL,NL,AU,Australia,GB,CVEDP,No,Human Consumption,24922.13,24008.5,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-02,2017,Q1,3,2,-,02044310,02044310,Ovis Aries,Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,IL,GB,Felixstowe P,GB,GB,IL,Israel,GB,CVEDP,No,Human Consumption,11438.11,10597.07,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-02,2017,Q1,3,2,-,00160100,160100|160231|160231|160232,Aves,Aves|Aves|Aves|Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,IL,GB,Felixstowe P,GB,GB,IL,Israel,GB,CVEDP,No,Human Consumption,11438.11,10597.07,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-02,2017,Q1,3,2,-,00160231,160100|160231|160231|160232,Aves,Aves|Aves|Aves|Aves,United Kingdom,-,-,,-,-,-,
2017,Q1,2,20,IL,GB,Felixstowe P,GB,GB,IL,Israel,GB,CVEDP,No,Human Consumption,11438.11,10597.07,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-03-02,2017,Q1,3,2,-,00160232,160100|160231|160231|160232,Aves,Aves|Aves|Aves|Aves,United Kingdom,-,-,,-,-,-,
