YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,Commodity,Commodity_List,Species,Species_List,LaboratoryTests2
2018,Q2,6,14,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,3028590,03028590|03028990,Pagrus Caeruleostictus,Acanthurus Monroviae|Cephalopholis Taeniops|Dentex Angolensis|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pagrus Pagrus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,14,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,700,633,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,3028590,03028590|03028990,Pagrus Pagrus,Acanthurus Monroviae|Cephalopholis Taeniops|Dentex Angolensis|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pagrus Pagrus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,14,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,3028990,03028590|03028990,Acanthurus Monroviae,Acanthurus Monroviae|Cephalopholis Taeniops|Dentex Angolensis|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pagrus Pagrus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,14,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,3028990,03028590|03028990,Cephalopholis Taeniops,Acanthurus Monroviae|Cephalopholis Taeniops|Dentex Angolensis|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pagrus Pagrus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,14,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,3028990,03028590|03028990,Lutjanus Agennes,Acanthurus Monroviae|Cephalopholis Taeniops|Dentex Angolensis|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pagrus Pagrus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,14,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,3028990,03028590|03028990,Lutjanus Fulgens,Acanthurus Monroviae|Cephalopholis Taeniops|Dentex Angolensis|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pagrus Pagrus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,14,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,3028990,03028590|03028990,Pseudupenaeus Prayensis,Acanthurus Monroviae|Cephalopholis Taeniops|Dentex Angolensis|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pagrus Pagrus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,14,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,3028990,03028590|03028990,Scarus Hoefleri,Acanthurus Monroviae|Cephalopholis Taeniops|Dentex Angolensis|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pagrus Pagrus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,28,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,690,549,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-28,2018,Q2,6,28,3028590,03028590|03028990,Pagrus Caeruleostictus,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,28,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-28,2018,Q2,6,28,3028990,03028590|03028990,Acanthurus Monroviae,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,28,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-28,2018,Q2,6,28,3028990,03028590|03028990,Cephalopholis Taeniops,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,28,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-28,2018,Q2,6,28,3028990,03028590|03028990,Lutjanus Agennes,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,28,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-28,2018,Q2,6,28,3028990,03028590|03028990,Lutjanus Fulgens,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,28,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-28,2018,Q2,6,28,3028990,03028590|03028990,Pseudupenaeus Prayensis,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,6,28,SN,GB,Heathrow,GB,GB,SN,Senegal,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-28,2018,Q2,6,28,3028990,03028590|03028990,Scarus Hoefleri,Acanthurus Monroviae|Cephalopholis Taeniops|Lutjanus Agennes|Lutjanus Fulgens|Pagrus Caeruleostictus|Pseudupenaeus Prayensis|Scarus Hoefleri,-
2018,Q2,5,31,AU,GB,London Gateway,NL,NL,AU,Australia,GB,CVEDP,No,Human Consumption,14231,13779,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-12,2018,Q2,6,12,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q2,6,4,AU,GB,"Southampton, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,14194,13961,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q2,6,5,AU,GB,"Southampton, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,13877,13482,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-13,2018,Q2,6,13,2044290,2044290,Ovis Aries,Ovis Aries,-
2018,Q2,6,11,AU,GB,London Gateway,NL,NL,AU,Australia,NL,CVEDP,No,Human Consumption,14071,13691,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-27,2018,Q2,6,27,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q2,6,11,AU,GB,London Gateway,GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,13816,13311,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-27,2018,Q2,6,27,2044310,2044310,Ovis Aries,Ovis Aries,-
2018,Q2,4,26,AU,GB,"Felixstowe, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-15,2018,Q2,6,15,2042230,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,26,AU,GB,"Felixstowe, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-15,2018,Q2,6,15,2042250,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,26,AU,GB,"Felixstowe, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,13210,12506,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-15,2018,Q2,6,15,2042300,02042230|02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,AU,GB,"Felixstowe, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-05,2018,Q2,6,5,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,4,30,AU,GB,"Felixstowe, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,13036,12400,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-05,2018,Q2,6,5,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,5,4,AU,GB,"Felixstowe, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-22,2018,Q2,6,22,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,5,4,AU,GB,"Felixstowe, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,13638,12998,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-22,2018,Q2,6,22,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,6,19,AU,GB,"Felixstowe, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-26,2018,Q2,6,26,2042250,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,6,19,AU,GB,"Felixstowe, P",GB,GB,AU,Australia,GB,CVEDP,No,Human Consumption,13456,12775,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-26,2018,Q2,6,26,2042300,02042250|02042300,Ovis Aries,Ovis Aries,-
2018,Q2,6,21,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Technical Use,980,970,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Technical Use,-,-,-,2018-06-21,2018,Q2,6,21,15219099,15219099,Apis Melifera,Apis Melifera,-
2018,Q2,6,7,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Technical Use,178,60,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-06-08,2018,Q2,6,8,30021200,30021200,Bovidae,Bovidae,-
2018,Q2,6,21,AU,GB,Heathrow,GB,GB,AU,Australia,GB,CVEDP,No,Technical Use,228,79,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-06-22,2018,Q2,6,22,30021200,30021200,Bovidae,Bovidae,-
2018,Q2,5,15,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Chloramphenicol
2018,Q2,5,15,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Nitrofurans
2018,Q2,5,15,IN,GB,"Felixstowe, P",GB,GB,IN,India,GB,CVEDP,No,Human Consumption,23400,19440,/,/,Satisfactory,Satisfactory,Satisfactory,Yes,Random,Satisfactory,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,3061792,3061792,Penaeus Vannamei,Penaeus Vannamei,Tetracyclines
2018,Q2,6,12,NG,GB,Heathrow,GB,GB,NG,Nigeria,GB,CVEDP,No,Human Consumption,560,560,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-12,2018,Q2,6,12,30760,30760,Gasteropoda,Gasteropoda,-
2018,Q2,6,3,AR,GB,Heathrow,/,/,AR,Argentina,/,CVEDP,No,-,8704,7886,/,/,Satisfactory,/,-,No,-,-,-,/,-,/,-,/,/,-,-,-,-,2018-06-03,2018,Q2,6,3,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,6,29,AR,GB,Heathrow,GB,GB,AR,Argentina,GB,CVEDP,No,Human Consumption,9,9,/,/,Satisfactory,Not satisfactory,Not Satisfactory,No,-,-,-,/,-,/,-,/,/,-,-,2. Destruction,5. Id: Mis-Match With Documents,2018-06-29,2018,Q2,6,29,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,6,29,AR,GB,Heathrow,GB,GB,AR,Argentina,GB,CVEDP,No,Human Consumption,0,0,/,/,Satisfactory,Not satisfactory,Not Satisfactory,No,-,-,-,/,-,/,-,/,/,-,-,2. Destruction,10. Other,2018-06-29,2018,Q2,6,29,20130,20130,Bos Taurus,Bos Taurus,-
2018,Q2,5,23,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,22388,21492,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-06,2018,Q2,6,6,160232,160232,Aves,Aves,-
2018,Q2,5,23,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21290,20520,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-06,2018,Q2,6,6,160232,160232,Aves,Aves,-
2018,Q2,5,15,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20990,20120,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-04,2018,Q2,6,4,160232,160232,Aves,Aves,-
2018,Q2,5,17,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,26304,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-03,2018,Q2,6,3,160232,160232,Aves,Aves,-
2018,Q2,5,21,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,22138,20680,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-13,2018,Q2,6,13,160232,160232,Aves,Aves,-
2018,Q2,5,24,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19693,18720,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,22610,21840,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-06,2018,Q2,6,6,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21910,21162,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-05,2018,Q2,6,5,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23760,23328,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-05,2018,Q2,6,5,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19693,18720,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-06,2018,Q2,6,6,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24748,23760,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-06,2018,Q2,6,6,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,25200,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-06,2018,Q2,6,6,160232,160232,Aves,Aves,-
2018,Q2,5,25,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,25200,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-06,2018,Q2,6,6,160232,160232,Aves,Aves,-
2018,Q2,5,29,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24047,23040,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-06,2018,Q2,6,6,160232,160232,Aves,Aves,-
2018,Q2,5,31,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21080,19840,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-13,2018,Q2,6,13,160232,160232,Aves,Aves,-
2018,Q2,5,31,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24552,23760,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-13,2018,Q2,6,13,160232,160232,Aves,Aves,-
2018,Q2,5,31,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,21580,20000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,160232,160232,Aves,Aves,-
2018,Q2,5,31,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23414,22644,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,5,31,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,20632,19224,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,5,31,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,22944,22152,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,5,31,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,23454,22662,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,5,31,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24748,23760,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-20,2018,Q2,6,20,160232,160232,Aves,Aves,-
2018,Q2,6,1,TH,GB,"Felixstowe, P",AT,AT,TH,Thailand,GB,CVEDP,No,Human Consumption,24154,22680,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,6,1,TH,GB,"Felixstowe, P",AT,AT,TH,Thailand,GB,CVEDP,No,Human Consumption,23686,22400,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,6,1,TH,GB,"Felixstowe, P",AT,AT,TH,Thailand,GB,CVEDP,No,Human Consumption,24177,22680,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,6,1,TH,GB,"Felixstowe, P",AT,AT,TH,Thailand,GB,CVEDP,No,Human Consumption,23580,21600,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-14,2018,Q2,6,14,160232,160232,Aves,Aves,-
2018,Q2,6,1,TH,GB,"Felixstowe, P",AT,AT,TH,Thailand,GB,CVEDP,No,Human Consumption,20754,19360,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,6,1,TH,GB,"Felixstowe, P",AT,AT,TH,Thailand,GB,CVEDP,No,Human Consumption,23814,22680,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,6,1,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24476,23510,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-11,2018,Q2,6,11,160232,160232,Aves,Aves,-
2018,Q2,6,1,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19861,18970,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-13,2018,Q2,6,13,160232,160232,Aves,Aves,-
2018,Q2,6,4,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,19998,18000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-07,2018,Q2,6,7,160232,160232,Aves,Aves,-
2018,Q2,6,4,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,7405,7051,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-15,2018,Q2,6,15,160232,160232,Aves,Aves,-
2018,Q2,6,4,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,7959,7580,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-15,2018,Q2,6,15,160232,160232,Aves,Aves,-
2018,Q2,6,7,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,25596,23760,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-15,2018,Q2,6,15,20714,20714,Gallus Gallus,Gallus Gallus,-
2018,Q2,6,5,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,25200,24000,/,/,Satisfactory,Satisfactory,Satisfactory,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-20,2018,Q2,6,20,160232,160232,Aves,Aves,-
2018,Q2,6,5,TH,GB,"Felixstowe, P",GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,25200,24000,/,/,Satisfactory,Satisfactory,Not Done,No,-,-,-,/,-,/,-,/,/,Human Consumption,-,-,-,2018-06-20,2018,Q2,6,20,160232,160232,Aves,Aves,-
