YearOfDeclaration,QuarterOfDeclaration,MonthOfDeclaration,DayOfDeclaration,ConsignorCountry,EntryBIPcountryISOcode,BorderInspectionPost,ConsigneeCountry,ImporterCountry,CountryOfOrigin,CountryFromWhereConsigned,DeliveryISO,DeliveryType,ForRe_import,ForInternalMarket,GrossWeight_Kg,TotalNetWeight_Kg,TransshipmentExitBIPcountryISOcode,ExitBIPcountryTransit,DocumentaryCheck,IdentityCheck,PhysicalCheck,LaboratoryTests1,TestedFor,Results1,AcceptableForTranshipment,TranshipmentBIP,TranshipmentEU_BIP,TranshipmentUnitNumber,TransitTo3rdCountry,TransitExitBIP,TracesUnitNumber,AcceptableForInternalMarket,AcceptableForSpecificWarehouseProcedure_Article12.4and13,NotAcceptable,RefusalReasons,DateOfSignature,YearOfDecision,QuarterOfDecision,MonthOfDecision,DayOfDecision,LaboratoryTests2,Commodity,Commodity_List,Species,Species_List,CountryOfDestination,Motivation,LaboratoryTests3,SampleDate,Results2,SampleCount,LaboratoryTestConclusion,ReleasedDate
2017,Q2,4,28,ID,GB,Felixstowe P,GB,GB,ID,Indonesia,GB,CVEDP,No,Human Consumption,4266.27,3654,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-10,2017,Q2,5,10,-,03038990,03038990|03038990|03038990,Lates Calcarifer,Lates Calcarifer|Lethrinus Lentjan|Parastromateus Niger,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,ID,GB,Felixstowe P,GB,GB,ID,Indonesia,GB,CVEDP,No,Human Consumption,4266.27,3654,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-10,2017,Q2,5,10,-,03038990,03038990|03038990|03038990,Lethrinus Lentjan,Lates Calcarifer|Lethrinus Lentjan|Parastromateus Niger,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,ID,GB,Felixstowe P,GB,GB,ID,Indonesia,GB,CVEDP,No,Human Consumption,4266.27,3654,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-10,2017,Q2,5,10,-,03038990,03038990|03038990|03038990,Parastromateus Niger,Lates Calcarifer|Lethrinus Lentjan|Parastromateus Niger,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,ID,GB,Felixstowe P,GB,GB,ID,Indonesia,GB,CVEDP,No,Human Consumption,10422.36,8975.7,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-10,2017,Q2,5,10,-,03035990,03035990,Scomberomorus Spp,Scomberomorus Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,21500,20280,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-03,2017,Q2,5,3,-,03049999,03049999,Oncorhynchus Keta,Oncorhynchus Keta,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,25400,16100,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-05,2017,Q2,5,5,-,03074392,03074392,Illex Argentinus,Illex Argentinus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Felixstowe P,DE,DE,TH,Thailand,GB,CVEDP,No,Human Consumption,24220,23100,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-07,2017,Q2,5,7,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,25466,24570,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-10,2017,Q2,5,10,-,02109939,02109939|02109939|02109939|02109939|02109939|02109939|02109939|02109939|02109939|02109939,Aves,Aves|Aves|Aves|Aves|Aves|Aves|Aves|Aves|Aves|Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Heathrow,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,13,3,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-03,2017,Q2,5,3,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,22050,21000,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-14,2017,Q2,5,14,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,BD,GB,Felixstowe P,GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,14000,6720,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-07,2017,Q2,5,7,-,03061799,03061799,Macrobrachium Rosenbergii,Macrobrachium Rosenbergii,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,ZA,GB,Grimsby-Immingham P,GB,GB,ZA,South Africa,GB,CVEDP,No,Human Consumption,25600,23011.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03047411,03047411,Merluccius Spp,Merluccius Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,BD,GB,Felixstowe P,GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,24000,8820,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-09,2017,Q2,5,9,-,03061799,03061799,Macrobrachium Rosenbergii,Macrobrachium Rosenbergii,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,BD,GB,Felixstowe P,GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,23000,16000,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-06,2017,Q2,5,6,-,03061792,03061792,Penaeus Monodon,Penaeus Monodon,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,BD,GB,Felixstowe P,GB,GB,BD,Bangladesh,GB,CVEDP,No,Human Consumption,23000,19595,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-06,2017,Q2,5,6,-,03061990,03061990,Metapenaeus Monoceros,Metapenaeus Monoceros,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,16407.99,14400,/,/,satisfactory,satisfactory,satisfactory,Yes,Suspicion,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-10,2017,Q2,5,10,Yes,00160232,00160232,Aves,Aves,United Kingdom,Suspicion,Salmonella spp.,2017-05-03,Not detected in 25g,1,Satisfactory,2017-05-10
2017,Q2,4,28,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,25763.62,24510,/,/,satisfactory,satisfactory,satisfactory,Yes,Re-enforced,Not Satisfactory,Not Acceptable,/,/,/,-,/,/,-,-,1. Re-Export,9. Micro Biological Contamination,2017-05-25,2017,Q2,5,25,Yes,00020714,00020714,Gallus Gallus,Gallus Gallus,United Kingdom,Re-enforced,Salmonella enteritidis,2017-05-02,Salmonella detected in 1 out of 5 samples,5,Not Satisfactory,2017-05-24
2017,Q2,4,28,BR,GB,London Gateway,GB,GB,BR,Brazil,GB,CVEDP,No,Human Consumption,25763.62,24510,/,/,satisfactory,satisfactory,satisfactory,Yes,Re-enforced,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-11,2017,Q2,5,11,Yes,00020714,00020714,Gallus Gallus,Gallus Gallus,United Kingdom,Re-enforced,Salmonella enteritidis,2017-05-02,-,5,Satisfactory,2017-05-10
2017,Q2,4,28,BR,GB,London Gateway,DE,DE,BR,Brazil,GB,CVEDP,No,Human Consumption,25941.75,25003,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-03,2017,Q2,5,3,-,00020712,00020712,Gallus Gallus,Gallus Gallus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,CN,GB,Southampton P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,2377,2180,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-03,2017,Q2,5,3,-,16042090,16042090,Nemipterus Spp,Nemipterus Spp,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,22248,20880,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-03,2017,Q2,5,3,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03032400,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Pangasius Pangasius,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03032500,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Catla Catla,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03032500,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Cirrhinus Cirrhosus,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03032500,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Labeo Rohita,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03032900,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Channa Striata,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03038910,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Amblypharyngodon Mola,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03038910,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Corica Soborna,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03038910,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Heteropneustes Fossilis,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03038910,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Neotropius Acutirostris,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03038910,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Ompok Pabda,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03038910,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Sperata Seenghala,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03038910,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Systomus Sarana,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,MM,GB,Southampton P,GB,GB,MM,Myanmar,GB,CVEDP,No,Human Consumption,23439,22273,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,03038910,03032400|03032500|03032500|03032500|03032900|03038910|03038910|03038910|03038910|03038910|03038910|03038910|03038910,Wallago Attu,Amblypharyngodon Mola|Catla Catla|Channa Striata|Cirrhinus Cirrhosus|Corica Soborna|Heteropneustes Fossilis|Labeo Rohita|Neotropius Acutirostris|Ompok Pabda|Pangasius Pangasius|Sperata Seenghala|Systomus Sarana|Wallago Attu,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,NZ,GB,London Gateway,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,13613.1,13123.42,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-04,2017,Q2,5,4,-,02044250,02044250|02044250|02044250|02044250,Ovis Aries,Ovis Aries|Ovis Aries|Ovis Aries|Ovis Aries,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,24166.38,23100,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-03,2017,Q2,5,3,-,00160232,00160232,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,NZ,GB,Felixstowe P,BE,GB,NZ,New Zealand,GB,CVEDP,No,Technical Use,4770,4096,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Technical Use,-,-,-,2017-05-08,2017,Q2,5,8,-,30021200,30021200,Bovidae,Bovidae,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,12758.69,11320.8,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-05-04,2017,Q2,5,4,-,00230910,230910|230910,Aves,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,12758.69,11320.8,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-05-04,2017,Q2,5,4,-,00230910,230910|230910,Pesca,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,14613.52,11398.62,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-05-04,2017,Q2,5,4,-,00230910,230910|230910|230910,Aves,Aves|Mammalia|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,14613.52,11398.62,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-05-04,2017,Q2,5,4,-,00230910,230910|230910|230910,Mammalia,Aves|Mammalia|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,14613.52,11398.62,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-05-04,2017,Q2,5,4,-,00230910,230910|230910|230910,Pesca,Aves|Mammalia|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,11805.96,10656,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-05-04,2017,Q2,5,4,-,00230910,00230910,Aves,Aves,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,NZ,GB,Heathrow,GB,GB,NZ,New Zealand,GB,CVEDP,No,Human Consumption,694,630,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-01,2017,Q2,5,1,-,03077100,03077100,Veneridae,Veneridae,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,18261.6,11533.07,/,/,satisfactory,satisfactory,satisfactory,Yes,Random,Satisfactory,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-26,2017,Q2,5,26,Yes,00002103,00002103,/,/,United Kingdom,Random,Histamine,2017-05-05,150 ? 32 mg/kg,1,Satisfactory,2017-05-10
2017,Q2,4,28,TH,GB,Felixstowe P,GB,GB,TH,Thailand,GB,CVEDP,No,Human Consumption,7384,5452.8,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-07,2017,Q2,5,7,-,16052900,16052900,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,VN,GB,Heathrow,GB,GB,VN,Viet Nam,GB,CVEDP,No,Human Consumption,85,50,/,/,satisfactory,satisfactory,satisfactory,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-08,2017,Q2,5,8,-,16052190,16052190,Penaeus Vannamei,Penaeus Vannamei,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,CN,GB,Southampton P,GB,GB,CN,China,GB,CVEDP,No,Animal Feedingstuff,5790,5120,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-05-03,2017,Q2,5,3,-,00230910,00230910,-,,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,15210.8,12445.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-05-04,2017,Q2,5,4,-,00230910,230910|230910,Aves,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,TH,GB,Southampton P,GB,GB,TH,Thailand,GB,CVEDP,No,Animal Feedingstuff,15210.8,12445.2,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Animal Feedingstuff,-,-,-,2017-05-04,2017,Q2,5,4,-,00230910,230910|230910,Pesca,Aves|Pesca,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,28,1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-05-02,2017,Q2,5,2,-,05111000,05111000,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,28,1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-05-02,2017,Q2,5,2,-,05111000,05111000,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,28,1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-05-02,2017,Q2,5,2,-,05111000,05111000,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,45,1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-05-02,2017,Q2,5,2,-,05111000,05111000,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,45,1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-05-02,2017,Q2,5,2,-,05111000,05111000,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,US,GB,Manchester,GB,GB,US,United States,GB,CVEDP,No,Other,45,1,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Other,-,-,-,2017-05-02,2017,Q2,5,2,-,05111000,05111000,Bos Taurus,Bos Taurus,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,111240,104400,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-03,2017,Q2,5,3,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
2017,Q2,4,28,CN,GB,Felixstowe P,GB,GB,CN,China,GB,CVEDP,No,Human Consumption,111240,104400,/,/,satisfactory,satisfactory,notdone,No,-,-,Acceptable,/,/,/,-,/,/,Human Consumption,-,-,-,2017-05-03,2017,Q2,5,3,-,04090000,04090000,Apis Melifera,Apis Melifera,United Kingdom,-,-,,-,-,-,
